8,1,43,0,10,"TestHelper::GetInMemoryContext@11-20@/home/alex/dev/Bachelor/baseline/Godsend/API.Tests/Common/TestHelper.cs","/home/alex/dev/Bachelor/baseline/Godsend/API.Tests/Common/TestHelper.cs","TestHelper::GetInMemoryContext","API.Tests.Common::TestHelper::GetInMemoryContext()",11,20
602,13,3601,1,665,"TestSeedHelper::EnsurePopulated@19-683@/home/alex/dev/Bachelor/baseline/Godsend/API.Tests/Common/TestSeedHelper.cs","/home/alex/dev/Bachelor/baseline/Godsend/API.Tests/Common/TestSeedHelper.cs","TestSeedHelper::EnsurePopulated","API.Tests.Common::TestSeedHelper::EnsurePopulated( DataContext context)",19,683
14,3,54,1,14,"TestSeedHelper::ToEnumerable<T>@685-698@/home/alex/dev/Bachelor/baseline/Godsend/API.Tests/Common/TestSeedHelper.cs","/home/alex/dev/Bachelor/baseline/Godsend/API.Tests/Common/TestSeedHelper.cs","TestSeedHelper::ToEnumerable<T>","API.Tests.Common::TestSeedHelper::ToEnumerable<T>( ITuple tuple)",685,698
20,4,209,0,24,"EntityControllerTests::AllTest@15-38@/home/alex/dev/Bachelor/baseline/Godsend/API.Tests/Controllers/EntityControllerTests.cs","/home/alex/dev/Bachelor/baseline/Godsend/API.Tests/Controllers/EntityControllerTests.cs","EntityControllerTests::AllTest","API.Tests.Controllers::EntityControllerTests::AllTest()",15,38
13,1,131,0,17,"EntityControllerTests::CountTest@41-57@/home/alex/dev/Bachelor/baseline/Godsend/API.Tests/Controllers/EntityControllerTests.cs","/home/alex/dev/Bachelor/baseline/Godsend/API.Tests/Controllers/EntityControllerTests.cs","EntityControllerTests::CountTest","API.Tests.Controllers::EntityControllerTests::CountTest()",41,57
12,1,143,0,14,"EntityControllerTests::DeleteTest@60-73@/home/alex/dev/Bachelor/baseline/Godsend/API.Tests/Controllers/EntityControllerTests.cs","/home/alex/dev/Bachelor/baseline/Godsend/API.Tests/Controllers/EntityControllerTests.cs","EntityControllerTests::DeleteTest","API.Tests.Controllers::EntityControllerTests::DeleteTest()",60,73
13,1,151,0,15,"EntityControllerTests::CreateOrUpdateTest@76-90@/home/alex/dev/Bachelor/baseline/Godsend/API.Tests/Controllers/EntityControllerTests.cs","/home/alex/dev/Bachelor/baseline/Godsend/API.Tests/Controllers/EntityControllerTests.cs","EntityControllerTests::CreateOrUpdateTest","API.Tests.Controllers::EntityControllerTests::CreateOrUpdateTest()",76,90
15,1,177,0,19,"ProductControllerTests::GetSubCategoriesTest@15-33@/home/alex/dev/Bachelor/baseline/Godsend/API.Tests/Controllers/ProductControllerTests.cs","/home/alex/dev/Bachelor/baseline/Godsend/API.Tests/Controllers/ProductControllerTests.cs","ProductControllerTests::GetSubCategoriesTest","API.Tests.Controllers::ProductControllerTests::GetSubCategoriesTest()",15,33
9,1,90,0,13,"ProductControllerTests::DetailTest@36-48@/home/alex/dev/Bachelor/baseline/Godsend/API.Tests/Controllers/ProductControllerTests.cs","/home/alex/dev/Bachelor/baseline/Godsend/API.Tests/Controllers/ProductControllerTests.cs","ProductControllerTests::DetailTest","API.Tests.Controllers::ProductControllerTests::DetailTest()",36,48
16,1,217,0,20,"ProductControllerTests::GetAllCategoriesTest@51-70@/home/alex/dev/Bachelor/baseline/Godsend/API.Tests/Controllers/ProductControllerTests.cs","/home/alex/dev/Bachelor/baseline/Godsend/API.Tests/Controllers/ProductControllerTests.cs","ProductControllerTests::GetAllCategoriesTest","API.Tests.Controllers::ProductControllerTests::GetAllCategoriesTest()",51,70
